idxs,title,date,typ,origin,section,subject_theme,health_issue,covid,doc_cited,direct_mention,precise_mention,imprecise_mention,generic_mention,hard_soft
24827,"RESOLUÇÃO Nº 687, DE 26 DE JUNHO DE 2020",2020-07-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Homologa as Resoluções do Conselho Federal de_x000D_
Farmácia",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
24827,"RESOLUÇÃO Nº 687, DE 26 DE JUNHO DE 2020",2020-07-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Homologa as Resoluções do Conselho Federal de_x000D_
Farmácia",COVID-19,True,,Direct,No,Yes,No,Soft norm
24828,"RESOLUÇÃO Nº 688, DE 26 DE JUNHO DE 2020",2020-07-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação do prazo para formalização do pedido de ingresso ao PRF/CFF/CRF,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
24828,"RESOLUÇÃO Nº 688, DE 26 DE JUNHO DE 2020",2020-07-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação do prazo para formalização do pedido de ingresso ao PRF/CFF/CRF,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
24828,"RESOLUÇÃO Nº 688, DE 26 DE JUNHO DE 2020",2020-07-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação do prazo para formalização do pedido de ingresso ao PRF/CFF/CRF,COVID-19,True,,Direct,No,Yes,No,Soft norm
24869,"CONSULTA PÚBLICA Nº 853, DE 23 DE JUNHO DE 2020",2020-07-01,Consulta Pública,Ministério da Saúde,S01,Consulta pública para mudanças em questões de agricultura,Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Direct,Yes,No,No,
24882,"RESOLUÇÃO Nº 1.158, DE 30 DE JUNHO DE 2020",2020-07-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Home office pelos empregados do Conselho Federal,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
25006,"RESOLUÇÃO Nº 39, DE 30 DE JUNHO DE 2020",2020-07-01,Resolução,Ministério de Minas e Energia,S01,Suspensão de prazos na Agência Nacional de Mineração,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
25006,"RESOLUÇÃO Nº 39, DE 30 DE JUNHO DE 2020",2020-07-01,Resolução,Ministério de Minas e Energia,S01,Suspensão de prazos na Agência Nacional de Mineração,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
25076,"Resolução nº 25, de  26 de junho de 2020",2020-07-02,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Anuidade do CONSELHO REGIONAL DE EDUCAÇÃO FÍSICA DA 18ª REGIÃO,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
25084,"Portaria Nº 445, DE 29 DE junho DE 2020",2020-07-02,Portaria,Ministério da Economia,S01,Empresas e benefícios fiscais na Zona Franca de Manaus,COVID-19,True,,Direct,No,Yes,No,Soft norm
25143,"RESOLUÇÃO Nº 570, DE 1º DE JULHO DE 2020",2020-07-02,Resolução,Ministério da Infraestrutura,S01,Prorrogação de prazos na ANAC,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
25202,"RESOLUÇÃO  nº 949, de 1º de julho de 2020",2020-07-02,Relatórios,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Medidas regimentais excepcionais no âmbito do Conjunto Cfess/Cress.,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
25324,"PORTARIA Nº 325, DE 30 DE JUNHO DE 2020",2020-07-03,Portaria,Presidência da República,S01,Medidas relacionadas à cobrança da dívida ativa das autarquias e fundações públicas federais,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
25708,"PORTARIA Nº 95, DE 3 DE JULHO DE 2020",2020-07-06,Portaria,Ministério da Cidadania,S01,Financiamento parlamentar para combate ao COVID,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
25965,"PORTARIA Nº 187, DE 6 DE JULHO DE 2020",2020-07-08,Portaria,Ministério da Infraestrutura,S01,Medidas temporárias de prevenção ao contágio pelo coronavírus (COVID-19) na Agência Nacional dos Transportes Aquaviários ( A N T AQ ) .,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
26006,"PORTARIA Nº 766, DE 7  DE JULHO DE 2020",2020-07-08,Portaria,Ministério do Meio Ambiente,S01,Visitação pública para atividades desportivas no Parque Nacional da Tijuca,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
26113,"LEI Nº 14.021, DE 7 DE JULHO DE 2020",2020-07-08,Lei,Atos do Poder Legislativo,S01,Proteção de terras indigenas durante a pandemia do COVID-19,COVID-19,True,,Direct,No,Yes,No,Soft norm
26116,"PORTARIA NORMATIVA Nº 6, DE 23 DE JUNHO DE 2020",2020-07-09,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Prorrogação da suspensão dos prazos_x000D_
processuais de procedimentos administrativos em_x000D_
curso no âmbito deste CAU/MG",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
26116,"PORTARIA NORMATIVA Nº 6, DE 23 DE JUNHO DE 2020",2020-07-09,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação da suspensão dos prazos_x000D_ processuais de procedimentos administrativos em_x000D_ curso no âmbito deste CAU/MG,COVID-19,True,"Rational use of personal protective equipment for coronavirus disease (‎COVID-19)‎: interim guidance, 27 February 2020",Direct,No,Yes,No,Soft norm
26422,"RESOLUÇÃO Nº 366, de 8 de julho de 2020",2020-07-10,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Uso de ferramentas de telemedicina e telessaúde por médicos,COVID-19,True,Lei nº 13.979/2020,Direct,No,No,No,Hard norm
26533,"PORTARIA Nº 438, DE 9 DE JULHO DE 2020",2020-07-10,Portaria,Ministério da Cidadania,S01,"Calendário de pagamentos e saques do auxílio_x000D_
emergencial",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
26613,"RESOLUÇÃO Nº 1, DE 9 DE JULHO DE 2020",2020-07-13,Resolução,Ministério da Cidadania,S01,"Prorrogação do prazo de envio ao Ministério da Cidadania_x000D_
do Relatório de Monitoramento e Avaliação do Pacto de Aprimoramento do SUAS",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
26626,"RESOLUÇÃO  Nº 8, de 9 de julho de 2020",2020-07-13,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Declarações de óbito,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
26678,"PORTARIA Nº 771, DE 9 DE JULHO DE 2020",2020-07-13,Portaria,Ministério do Meio Ambiente,S01,"Reabertura da visitação pública na Área de Proteção Ambiental_x000D_
Costa dos Corais",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
26790,"ACÓRDÃO Nº 400, DE 10 DE JULHO DE 2020",2020-07-13,Acórdão,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Votação para Comissão Eleitoral do Conselho Regional de Fisioterapia e Terapia Ocupacional da 3ª Região,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
27054,"RESOLUÇÃO Nº 573, DE 10 DE JULHO DE 2020",2020-07-14,Resolução,Ministério da Infraestrutura,S01,Validade de certificações da ANAC,COVID-19,True,COVID-19 Public Health Emergency of International Concern ; Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
27099,"RESOLUÇÃO Nº 1.160, DE 14 DE JULHO DE 2020",2020-07-15,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Atividades do Confere sendo desenvolvidas remotamente,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
27118,"CONSULTA PÚBLICA Nº 859, DE 7 DE JULHO DE 2020",2020-07-15,Consulta Pública,Ministério da Saúde,S01,Consulta pública para mudanças em questões de agricultura,Other (specify),FALSE,,Direct,No,N/C,Yes,
27120,"CONSULTA PÚBLICA Nº 866, DE 7 DE JULHO DE 2020",2020-07-15,Consulta Pública,Ministério da Saúde,S01,Consulta pública para mudanças em questões de agricultura,Other (specify),FALSE,,Direct,No,N/C,Yes,
27121,"CONSULTA PÚBLICA Nº 867, DE 7 DE JULHO DE 2020",2020-07-15,Consulta Pública,Ministério da Saúde,S01,Consulta pública para mudanças em questões de agricultura,Other (specify),FALSE,,Direct,No,N/C,Yes,
27277,"DELIBERAÇÃO Nº 10, DE 14 DE JULHO DE 2020",2020-07-16,Deliberação,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Reuniões plenárias virtuais do Conselho Regional de Farmácia do Estado de São Paulo,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,Yes,Soft norm
27277,"DELIBERAÇÃO Nº 10, DE 14 DE JULHO DE 2020",2020-07-16,Deliberação,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Reuniões plenárias virtuais do Conselho Regional de Farmácia do Estado de São Paulo,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27298,"PORTARIA Nº 100, DE 14 DE JULHO DE 2020",2020-07-16,Portaria,Ministério da Cidadania,S01,Rede socioassistencial e oferta do atendimento à população,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,Yes,Soft norm
27529,"RESOLUÇÃO Nº 228, de 16 de julho de 2020",2020-07-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Permitir, no âmbito do Sistema Único de Saúde (SUS) a realização da_x000D_
Odontologia à distância",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27538,"RESOLUÇÃO Nº 7, de 10 de junho de 2020",2020-07-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação das atividades e atendimentos aos representantes comerciais online,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27539,"RESOLUÇÃO Nº 8, de 30 de junho de 2020",2020-07-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação das atividades e atendimentos aos representantes comerciais online,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27540,"RESOLUÇÃO Nº 9, de 14 de julho de 2020",2020-07-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação das atividades e atendimentos aos representantes comerciais online,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27682,"PORTARIA Nº 442, DE 16 DE JULHO DE 2020",2020-07-17,Portaria,Ministério da Cidadania,S01,Disposições sobre pagamento de auxílio emergencial,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,Yes,Soft norm
27802,"RESOLUÇÃO Nº 7.880, DE 17 DE JULHO 2020",2020-07-20,Resolução,Ministério da Infraestrutura,S01,Reajuste tarifário do Porto Organizado de Suape/PE,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,No,Yes,Soft norm
27895,"DECISÃO Nº 127, DE 17 DE JULHO DE 2020",2020-07-20,Decisão,Ministério da Infraestrutura,S01,"Prorrogar a isenção de profissionais_x000D_
bombeiros de aeródromo da necessidade de especialização em Bombeiro de Aeródromo",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27910,"CIRCULAR Nº  44,  DE  16  DE  JULHO  DE  2020",2020-07-20,Circular,Ministério da Economia,S01,Retomada do dumping nas importações brasileiras de porcelanato técnico,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
27935,"PORTARIA Nº 443, DE 17 DE JULHO DE 2020",2020-07-20,Portaria,Ministério da Cidadania,S01,"Prorrogar a suspensão da realização de procedimentos do Programa Bolsa_x000D_
Família",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,Yes,Soft norm
28156,"RESOLUÇÃO Nº 229, de 20 de julho de 2020",2020-07-22,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Prorrogar o prazo para apresentação das_x000D_
contas dos dirigentes e demais responsáveis por atos de gestão administrativa e financeira",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
28557,"RESOLUÇÃO Nº 1.159, DE 14 DE JULHO DE 2020",2020-07-24,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Pagamento do primeiro quadrimestre da anuidade de 2020,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
28558,"PORTARIA Nº 444, DE 22 DE JULHO DE 2020",2020-07-24,Portaria,Ministério da Cidadania,S01,"Prorrogar o período de validade dos benefícios financeiros do Programa_x000D_
Bolsa Família",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,Yes,Soft norm
28580,"PORTARIA Nº 414, DE 22 DE JULHO DE 2020",2020-07-24,Portaria,Ministério da Justiça e Segurança Pública,S01,"Suspensão, temporária e excepcional, do_x000D_
tempo máximo para o contato direto com o atendente nos Serviços de Atendimento ao_x000D_
Consumidor - SACs",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,Yes,Soft norm
28580,"PORTARIA Nº 414, DE 22 DE JULHO DE 2020",2020-07-24,Portaria,Ministério da Justiça e Segurança Pública,S01,"Suspensão, temporária e excepcional, do_x000D_
tempo máximo para o contato direto com o atendente nos Serviços de Atendimento ao_x000D_
Consumidor - SACs",COVID-19,True,WHA58.3 Revision of the International Health Regulations,Direct,Yes,Yes,Yes,Soft norm
29025,"RESOLUÇÃO Nº 574, DE 24 DE JULHO DE 2020",2020-07-27,Resolução,Ministério da Infraestrutura,S01,"Isentar os operadores de aeródromos de_x000D_
disponibilizarem ponto para controle de acesso de uso exclusivo de funcionários,_x000D_
tripulantes e pessoal de serviço",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
29026,"RESOLUÇÃO Nº 575, DE 24 DE JULHO DE 2020",2020-07-27,Resolução,Ministério da Infraestrutura,S01,"Prorrogar a isenção de cumprimento do requisito relativa à disponibilização de equipe de resgate do Serviço de Salvamento e_x000D_
Combate a Incêndio (SESCINC)",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
29086,"RESOLUÇÃO Nº 3, DE 27 DE JULHO DE 2020",2020-07-28,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Critérios para indicação e pagamento da Ajuda de_x000D_
Custo aos psicólogos e psicólogos",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
29148,"RESOLUÇÃO  nº 951, de 27 de julho de 2020",2020-07-28,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Regulamenta o CFSS,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
13897,"RESOLUÇÃO-RE Nº 899, DE 12 DE ABRIL DE 2018",2018-04-16,Resolução,Suplemento ANVISA,S01,Deferir as petições relacionadas à Gerência-Geral de Tecnologia de Produtos para a Saúde,,FALSE,,,,N/C,No,
14161,"ATA nº 11, DE 4 DE ABRIL DE 2018",2018-04-17,Ata,Tribunal de Contas da União,S01,Ata referente à seção extraordinária realizada em 28 de março de 2018 pelo plenário do Tribunal de Contas da União.,Other (specify),FALSE,80º Term of technical cooperation for the implementation of Project “Ampliação do Acesso da População Brasileira à Atenção Básica em Saúde”,Direct,Yes,No,Yes,
14379,"DECRETO Nº 9.345, DE 16 DE ABRIL DE 2018",2018-04-17,Decreto numerado,Atos do Poder Executivo,S01,Altera o regulamento do FGTS,Other (specify),FALSE,,Direct,No,Yes,Yes,Soft norm
14931,"PORTARIA Nº 343, DE 16 DE ABRIL DE 2018",2018-04-20,Portaria,Ministério da Saúde,S01,Instituir o Comitê Consultivo da Biblioteca Virtual em Saúde Economia da Saúde - BVS ECOS,Other (specify),FALSE,,Direct,No,No,Yes,
16456,"ATA Nº 13, DE 24 DE ABRIL DE 2018",2018-04-30,Ata,Tribunal de Contas da União,S01,Ata referente à sessão ordinária da Segunda Câmara no dia 24 de abril de 2018.,,FALSE,,,,No,No,
22334,Extrato de Pauta (Ordinária),2018-05-28,Pauta,Tribunal de Contas da União,S01,Ampliação do Acesso da População Brasileira à Atenção Básica em Saúde,Health crisis (in general),FALSE,80º Term of technical cooperation for the implementation of Project “Ampliação do Acesso da População Brasileira à Atenção Básica em Saúde”,Direct,Yes,Yes,Yes,Soft norm
23397,"PORTARIA Nº 547, DE 7 DE MAIO DE 2018",2018-06-01,Portaria,Ministério da Saúde,S01,Projeto de Investimento em Infraestrutura Rodoviária no setor de logística e transporte,Other (specify),FALSE,Baby-friendly_x000D_ Hospital Initiative,,,N/C,No,Soft norm
24499,"INSTRUÇÃO NORMATIVA Nº 16, DE 8 DE MAIO DE 2018",2018-06-07,Instrução Normativa,"Ministério da Agricultura, Pecuária e Abastecimento",S01,Publicar o plano de amostragem e limites de referência para o Plano Nacional de Controle de Resíduos e Contaminantes em Produtos de Origem Animal,Other (specify),FALSE,,,,N/C,No,
25724,"RESOLUÇÃO Nº 3, DE 7 JUNHO DE 2018",2018-06-13,Resolução,Ministério Extraordinário da Segurança Pública,S01,Indicação das Secretarias responsáveis pelos assuntos penitenciários e de saúde nos Estados e no Distrito Federal que promovam a adequação de suas normas penitenciárias,HIV,FALSE,"Recommendation document jointly approved by the World Health Organization (WHO), the Joint United Nations Program on HIV and AIDS (UNAIDS), the United Nations Office on Drugs and Crime (UNODC), the International Labor Organization (ILO) and by the United Nations Development Program (UNDP), all international organizations which Brazil is a Member;",Direct,Yes,Yes,Yes,Soft norm
32966,"RESOLUÇÃO   - RDC Nº 203, DE 26 DE DEZEMBRO DE 2017(*)",2018-07-17,Resolução,Ministério da Saúde,S01,"estabelecimento dos critérios e os procedimentos para a importação, em caráter de excepcionalidade, de produtos sujeitos à vigilância sanitária sem registro na Anvisa",Other (specify),FALSE,,Direct,No,Yes,Yes,Soft norm
